word,num1804,freq1804,num1428,freq1428,freq_diff,num_1421,freq_1421,delta_1421,num_1435,freq_1435,delta_1435,num_1425,freq_1425,delta_1425,num_1462,freq_1462,delta_1462,averaged_delta_mf
福分,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.5556329522698967e-05
優波陀,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,0.0,0.0,8.518776507566325e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05,3.7359126556186753e-06
我所心,7.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,19.0,5.1420128964555464e-05,8.211306588408808e-06,0.0,0.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,4.9347409760053186e-05
惡口,5.0,4.259388253783162e-05,5.0,1.4874340964637177e-05,2.7719541573194446e-05,1.0,6.2708997771018505e-06,3.632298276072977e-05,51.0,0.00013802245143117517,-9.542856889334355e-05,4.0,1.543267521375755e-05,2.7161207324074073e-05,1.0,1.060399834132819e-05,3.198988419650343e-05,5.553009392231634e-06
依通,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
齋日,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.0,6.2708997771018505e-06,1.0766653238030798e-05,9.0,2.43569031937368e-05,-7.3193501786041506e-06,16.0,6.17307008550302e-05,-4.469314783989755e-05,1.0,1.060399834132819e-05,6.4335546738044584e-06,-3.554947418306759e-06
六受,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.703755301513265e-05
如是作,3.0,2.5556329522698967e-05,34.0,0.0001011455185595328,-7.558918903683383e-05,1.0,6.2708997771018505e-06,1.9285429745597116e-05,91.0,0.0002462753545144498,-0.00022071902499175086,11.0,4.243985683783326e-05,-1.6883527315134294e-05,7.0,7.422798838929732e-05,-4.867165886659835e-05,-6.851559409294403e-05
盲,14.0,0.00011926287110592854,41.0,0.00012196959591002483,-2.7067248040962827e-06,6.0,3.762539866261111e-05,8.163747244331744e-05,11.0,2.976954834790053e-05,8.949332275802802e-05,21.0,8.102154487222714e-05,3.8241326233701405e-05,3.0,3.181199502398457e-05,8.745087608194398e-05,5.882325454257891e-05
取著,3.0,2.5556329522698967e-05,18.0,5.354762747269384e-05,-2.7991297949994873e-05,1.0,6.2708997771018505e-06,1.9285429745597116e-05,10.0,2.706322577081866e-05,-1.506896248119694e-06,4.0,1.543267521375755e-05,1.0123654308941417e-05,1.0,1.060399834132819e-05,1.4952331181370776e-05,2.9726442075589482e-06
現相,4.0,3.40751060302653e-05,30.0,8.924604578782306e-05,-5.517093975755776e-05,2.0,1.2541799554203704e-05,2.1533306476061596e-05,2.0,5.412645154163732e-06,2.8662460876101566e-05,2.0,7.716337606878775e-06,2.6358768423386523e-05,12.0,0.00012724798009593828,-9.317287406567298e-05,-1.4357855609536212e-05
道德,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,2.0,2.120799668265638e-05,-4.170443667523732e-06,1.2795953678601373e-05
瞻波,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,0.0,0.0,8.518776507566325e-06,9.0,2.43569031937368e-05,-1.5838126686170475e-05,18.0,6.944703846190898e-05,-6.0928261954342654e-05,1.0,1.060399834132819e-05,-2.085221833761866e-06,-1.2957785130413957e-05
二三,34.0,0.00028963840125725496,9.0,2.677381373634692e-05,0.00026286458752090803,1.0,6.2708997771018505e-06,0.0002833675014801531,11.0,2.976954834790053e-05,0.00025986885290935443,4.0,1.543267521375755e-05,0.0002742057260434974,19.0,0.0002014759684852356,8.816243277201937e-05,0.00023369382014518645
二世,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,5.0,5.301999170664096e-05,-4.450121519907464e-05,-3.398120109866119e-06
五位,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.703755301513265e-05
二乘,9.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05,7.666898856809692e-05
說聽,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05,4.277177171035048e-06
死人衣,2.0,1.703755301513265e-05,14.0,4.164815470098409e-05,-2.461060168585144e-05,6.0,3.762539866261111e-05,-2.058784564747846e-05,2.0,5.412645154163732e-06,1.1624907860968916e-05,4.0,1.543267521375755e-05,1.6048778013750991e-06,1.0,1.060399834132819e-05,6.4335546738044584e-06,-5.107021399436286e-06
尊像,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.703755301513265e-05
禮拜,31.0,0.0002640820717345561,61.0,0.00018146695976857356,8.261511196598251e-05,15.0,9.406349665652778e-05,0.0001700185750780283,50.0,0.00013531612885409332,0.00012876594288046276,40.0,0.0001543267521375755,0.00010975531959698059,12.0,0.00012724798009593828,0.0001368340916386178,0.00012559780823201438
六入,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,5.0,3.135449888550926e-05,2.7206071447560416e-06,0.0,0.0,3.40751060302653e-05,12.0,4.629802564127265e-05,-1.2222919611007352e-05,5.0,5.301999170664096e-05,-1.8944885676375664e-05,7.940602783580725e-06
通肩,3.0,2.5556329522698967e-05,11.0,3.2723550122201785e-05,-7.167220599502818e-06,1.0,6.2708997771018505e-06,1.9285429745597116e-05,0.0,0.0,2.5556329522698967e-05,3.0,1.1574506410318166e-05,1.3981823112380801e-05,0.0,0.0,2.5556329522698967e-05,1.5442538260774608e-05
不惜身命,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05,2.428023577029191e-06
蟻,9.0,7.666898856809692e-05,7.0,2.0824077350492045e-05,5.584491121760487e-05,4.0,2.5083599108407402e-05,5.1585389459689516e-05,6.0,1.62379354624912e-05,6.043105310560572e-05,0.0,0.0,7.666898856809692e-05,6.0,6.362399004796914e-05,1.304499852012778e-05,5.151506817422496e-05
諷誦,1.0,8.518776507566325e-06,4.0,1.189947277170974e-05,-3.380696264143415e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,5.0,5.301999170664096e-05,-4.450121519907464e-05,-4.465116388103816e-06
六凡,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
共相,11.0,9.370654158322957e-05,138.0,0.00041053181062398607,-0.0003168252690407565,18.0,0.00011287619598783332,-1.9169654404603754e-05,125.0,0.0003382903221352333,-0.0002445837805520037,54.0,0.00020834111538572687,-0.0001146345738024973,16.0,0.00016966397346125105,-7.595743187802148e-05,-0.00015423414193557657
即,388.0,0.0033052852849357337,2214.0,0.00658635817914134,-0.0032810728942056066,734.0,0.004602840436392759,-0.0012975551514570255,1481.0,0.004008063736658244,-0.0007027784517225103,1517.0,0.005852842074817551,-0.0025475567898818174,639.0,0.006775954940108714,-0.00347066965517298,-0.0022599265884879877
萬善,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.0,1.060399834132819e-05,6.4335546738044584e-06,1.4916753346867011e-05
嚏,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
道意,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,4.0,2.5083599108407402e-05,4.72730414291565e-07,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.0539609701017485e-05
不善,33.0,0.0002811196247496887,153.0,0.00045515483351789765,-0.00017403520876820895,23.0,0.00014423069487334262,0.00013688892987634608,198.0,0.0005358518702622095,-0.00025473224551252077,98.0,0.00037810054273706,-9.698091798737132e-05,46.0,0.0004877839237010968,-0.00020666429895140807,-0.0001191047482686326
無求,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,4.0,2.5083599108407402e-05,4.72730414291565e-07,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.0539609701017485e-05
波羅夷,57.0,0.0004855702609312805,655.0,0.00194853866636747,-0.0014629684054361894,182.0,0.001141303759432537,-0.0006557334985012565,945.0,0.0025574748353423635,-0.002071904574411083,578.0,0.002230021568387966,-0.0017444513074566855,334.0,0.003541735446003616,-0.0030561651850723355,-0.0017982445941755096
心受,8.0,6.81502120605306e-05,15.0,4.462302289391153e-05,2.352718916661907e-05,9.0,5.643809799391666e-05,1.1712114066613935e-05,16.0,4.3301161233309857e-05,2.484905082722074e-05,8.0,3.08653504275151e-05,3.72848616330155e-05,4.0,4.241599336531276e-05,2.5734218695217834e-05,2.4621486877737414e-05
齋經,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
安隱,12.0,0.00010222531809079591,63.0,0.0001874166961544284,-8.51913780636325e-05,21.0,0.0001316888953191389,-2.946357722834299e-05,79.0,0.00021379948358946744,-0.00011157416549867153,52.0,0.00020062477777884813,-9.839945968805222e-05,5.0,5.301999170664096e-05,4.9205326384154947e-05,-5.5084650818908846e-05
燒香,9.0,7.666898856809692e-05,4.0,1.189947277170974e-05,6.476951579638719e-05,0.0,0.0,7.666898856809692e-05,2.0,5.412645154163732e-06,7.125634341393319e-05,3.0,1.1574506410318166e-05,6.509448215777876e-05,2.0,2.120799668265638e-05,5.5460991885440537e-05,6.665006436432732e-05
別教,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
結戒,22.0,0.00018741308316645917,545.0,0.0016213031651454524,-0.0014338900819789932,331.0,0.0020756678262207127,-0.0018882547430542536,407.0,0.0011014732888723195,-0.0009140602057058603,0.0,0.0,0.00018741308316645917,64.0,0.0006786558938450043,-0.0004912428106785452,-0.0009080069516502387
二犯,11.0,9.370654158322957e-05,34.0,0.0001011455185595328,-7.438976976303235e-06,0.0,0.0,9.370654158322957e-05,36.0,9.74276127749472e-05,-3.7210711917176284e-06,0.0,0.0,9.370654158322957e-05,0.0,0.0,9.370654158322957e-05,5.399191531633357e-05
多障,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05,4.277177171035048e-06
三身,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,2.0,5.412645154163732e-06,2.8662460876101566e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,3.299257699943255e-05
藥食,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.5556329522698967e-05
身見,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,4.0,1.0825290308327464e-05,-2.3065138007611395e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,4.504564851894975e-06
十行,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,1.2541799554203704e-05,-4.02302304663738e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,6.010416596725584e-06
六法,6.0,5.111265904539795e-05,20.0,5.949736385854871e-05,-8.38470481315076e-06,1.0,6.2708997771018505e-06,4.4841759268296096e-05,51.0,0.00013802245143117517,-8.690979238577722e-05,4.0,1.543267521375755e-05,3.56799838316404e-05,6.0,6.362399004796914e-05,-1.2511331002571194e-05,-5.456817020312537e-06
六波,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06,4.372163123192438e-06
念定,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,7.977511992149952e-06
身行,8.0,6.81502120605306e-05,22.0,6.544710024440357e-05,2.703111816127027e-06,1.0,6.2708997771018505e-06,6.187931228342875e-05,4.0,1.0825290308327464e-05,5.732492175220313e-05,15.0,5.787253205159081e-05,1.0277680008939786e-05,1.0,1.060399834132819e-05,5.7546213719202404e-05,3.7946247915980224e-05
道戒,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
二王,1.0,8.518776507566325e-06,2.0,5.9497363858548715e-06,2.569040121711453e-06,0.0,0.0,8.518776507566325e-06,9.0,2.43569031937368e-05,-1.5838126686170475e-05,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.4574485916479905e-06
無漏,6.0,5.111265904539795e-05,13.0,3.867328650805666e-05,1.2439372537341288e-05,0.0,0.0,5.111265904539795e-05,12.0,3.24758709249824e-05,1.863678812041555e-05,14.0,5.401436324815142e-05,-2.9017042027534742e-06,1.0,1.060399834132819e-05,4.0508660704069755e-05,2.3959155240894215e-05
八支,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05,4.277177171035048e-06
得定,4.0,3.40751060302653e-05,11.0,3.2723550122201785e-05,1.3515559080635135e-06,1.0,6.2708997771018505e-06,2.7804206253163447e-05,3.0,8.1189677312456e-06,2.5956138299019697e-05,3.0,1.1574506410318166e-05,2.250059961994713e-05,4.0,4.241599336531276e-05,-8.340887335047465e-06,1.3854322549029264e-05
有主物,2.0,1.703755301513265e-05,5.0,1.4874340964637177e-05,2.163212050495472e-06,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,2.0,2.120799668265638e-05,-4.170443667523732e-06,9.821085485673937e-06
深行,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
八敬,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,10.0,6.27089977710185e-05,-3.715266824831953e-05,7.0,1.8944258039573064e-05,6.612071483125904e-06,3.0,1.1574506410318166e-05,1.3981823112380801e-05,6.0,6.362399004796914e-05,-3.8067660525270174e-05,-5.814020931076807e-06
順流,1.0,8.518776507566325e-06,7.0,2.0824077350492045e-05,-1.230530084292572e-05,0.0,0.0,8.518776507566325e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06,3.0410627613636646e-06
沙彌戒,9.0,7.666898856809692e-05,15.0,4.462302289391153e-05,3.2045965674185394e-05,12.0,7.525079732522222e-05,1.4181912428747051e-06,10.0,2.706322577081866e-05,4.960576279727826e-05,10.0,3.858168803439387e-05,3.808730053370305e-05,1.0,1.060399834132819e-05,6.606499022676873e-05,3.744444209496203e-05
僧若,4.0,3.40751060302653e-05,11.0,3.2723550122201785e-05,1.3515559080635135e-06,7.0,4.389629843971296e-05,-9.821192409447661e-06,13.0,3.5182193502064255e-05,-1.107087471798957e-06,4.0,1.543267521375755e-05,1.864243081650775e-05,0.0,0.0,3.40751060302653e-05,8.628162574717988e-06
無根,7.0,5.963143555296427e-05,107.0,0.00031831089664323555,-0.00025867946109027126,52.0,0.0003260867884092963,-0.000266455352856332,133.0,0.00035994090275188816,-0.0003003094671989239,25.0,9.645422008598468e-05,-3.682278453302041e-05,9.0,9.543598507195372e-05,-3.5804549518989447e-05,-0.0001796143230395074
十身,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,3.0,8.1189677312456e-06,3.9980877632072525e-07,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,6.894982961317204e-06
道教,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
恭敬,40.0,0.000340751060302653,107.0,0.00031831089664323555,2.2440163659417434e-05,31.0,0.0001943978930901574,0.00014635316721249559,149.0,0.0004032420639851981,-6.249100368254512e-05,110.0,0.0004243985683783326,-8.364750807567963e-05,10.0,0.00010603998341328192,0.00023471107688937106,5.147317920061187e-05
五體,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,7.264596552145954e-06
八戒,21.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283,2.0,1.2541799554203704e-05,0.00016635250710468911,2.0,5.412645154163732e-06,0.0001734816615047291,1.0,3.858168803439388e-06,0.00017503613785545345,4.0,4.241599336531276e-05,0.00013647831329358006,0.0001660485852834689
跋摩,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,3.0,8.1189677312456e-06,1.7437361791453366e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.3932535976449845e-05
野,26.0,0.00022148818919672447,69.0,0.00020526590531199304,1.622228388473143e-05,32.0,0.00020066879286725922,2.081939632946525e-05,58.0,0.00015696670947074824,6.452147972597623e-05,78.0,0.00030093716666827216,-7.944897747154769e-05,14.0,0.00014845597677859467,7.30322124181298e-05,1.9029278977351003e-05
罽賓,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,5.0,5.301999170664096e-05,-4.450121519907464e-05,-2.085221833761868e-06
阿若,1.0,8.518776507566325e-06,10.0,2.9748681929274354e-05,-2.122990542170803e-05,3.0,1.8812699331305554e-05,-1.029392282373923e-05,9.0,2.43569031937368e-05,-1.5838126686170475e-05,4.0,1.543267521375755e-05,-6.9138987061912255e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05,-1.3393014762579802e-05
六欲,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05,3.5055434103471703e-06
戒相,27.0,0.00023000696570429078,0.0,0.0,0.00023000696570429078,3.0,1.8812699331305554e-05,0.00021119426637298522,4.0,1.0825290308327464e-05,0.00021918167539596332,9.0,3.472351923095449e-05,0.00019528344647333628,4.0,4.241599336531276e-05,0.000187590972338978,0.00020865146525711072
行籌,13.0,0.00011074409459836223,2.0,5.9497363858548715e-06,0.00010479435821250736,18.0,0.00011287619598783332,-2.132101389471091e-06,120.0,0.000324758709249824,-0.00021401461465146175,20.0,7.716337606878774e-05,3.358071852957449e-05,1.0,1.060399834132819e-05,0.00010014009625703404,4.473691391636609e-06
十輪,11.0,9.370654158322957e-05,0.0,0.0,9.370654158322957e-05,0.0,0.0,9.370654158322957e-05,0.0,0.0,9.370654158322957e-05,0.0,0.0,9.370654158322957e-05,0.0,0.0,9.370654158322957e-05,9.370654158322957e-05
宗體,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.703755301513265e-05
難思,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,5.412645154163732e-06,3.1061313534025926e-06,0.0,0.0,8.518776507566325e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06,5.3154478084679406e-06
趺坐,6.0,5.111265904539795e-05,21.0,6.247223205147615e-05,-1.1359573006078198e-05,15.0,9.406349665652778e-05,-4.295083761112983e-05,25.0,6.765806442704666e-05,-1.6545405381648712e-05,18.0,6.944703846190898e-05,-1.833437941651103e-05,2.0,2.120799668265638e-05,2.9904662362741566e-05,-1.1857106610525241e-05
